article_id,question_id,part_id,question_number,article_number,article_title,citation_label,parse_status,segment_count,segment_types,missing_segment_types,char_count,warning_types,suspiciously_short,source_url
st.i-ii.q099.a005,st.i-ii.q099,i-ii,99,5,Does it contain any others besides these?,I-II q.99 a.5,ok,2,"[""resp"", ""ad""]",[],3662,[],False,https://www.newadvent.org/summa/2099.htm#article5
st.i-ii.q099.a006,st.i-ii.q099,i-ii,99,6,How the Old Law induced men to keep its precepts,I-II q.99 a.6,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],3037,[],False,https://www.newadvent.org/summa/2099.htm#article6
st.i-ii.q100.a001,st.i-ii.q100,i-ii,100,1,Do all the moral precepts of the Old Law belong to the law of nature?,I-II q.100 a.1,partial,1,"[""resp""]","[""ad""]",2603,"[""article_missing_replies""]",False,https://www.newadvent.org/summa/2100.htm#article1
st.i-ii.q100.a002,st.i-ii.q100,i-ii,100,2,Are the moral precepts of the Old Law about the acts of all the virtues?,I-II q.100 a.2,ok,3,"[""resp"", ""ad"", ""ad""]",[],2769,[],False,https://www.newadvent.org/summa/2100.htm#article2
st.i-ii.q100.a003,st.i-ii.q100,i-ii,100,3,Are all the moral precepts of the Old Law reducible to the ten precepts of the decalogue?,I-II q.100 a.3,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],2281,[],False,https://www.newadvent.org/summa/2100.htm#article3
st.i-ii.q100.a004,st.i-ii.q100,i-ii,100,4,How are the precepts of the decalogue are distinguished from one another?,I-II q.100 a.4,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],4612,[],False,https://www.newadvent.org/summa/2100.htm#article4
st.i-ii.q100.a005,st.i-ii.q100,i-ii,100,5,Their number,I-II q.100 a.5,ok,7,"[""resp"", ""ad"", ""ad"", ""ad"", ""ad"", ""ad"", ""ad""]",[],8703,[],False,https://www.newadvent.org/summa/2100.htm#article5
st.i-ii.q100.a006,st.i-ii.q100,i-ii,100,6,Their order,I-II q.100 a.6,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],3681,[],False,https://www.newadvent.org/summa/2100.htm#article6
st.i-ii.q100.a007,st.i-ii.q100,i-ii,100,7,The manner in which they were given,I-II q.100 a.7,ok,6,"[""resp"", ""ad"", ""ad"", ""ad"", ""ad"", ""ad""]",[],3125,[],False,https://www.newadvent.org/summa/2100.htm#article7
st.i-ii.q100.a008,st.i-ii.q100,i-ii,100,8,Are they dispensable?,I-II q.100 a.8,ok,5,"[""resp"", ""ad"", ""ad"", ""ad"", ""ad""]",[],4948,[],False,https://www.newadvent.org/summa/2100.htm#article8
st.i-ii.q100.a009,st.i-ii.q100,i-ii,100,9,Does the mode of observing a virtue come under the precept of the Law?,I-II q.100 a.9,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],3913,[],False,https://www.newadvent.org/summa/2100.htm#article9
st.i-ii.q100.a010,st.i-ii.q100,i-ii,100,10,Does the mode of charity come under the precept?,I-II q.100 a.10,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],3196,[],False,https://www.newadvent.org/summa/2100.htm#article10
st.i-ii.q100.a011,st.i-ii.q100,i-ii,100,11,The distinction of other moral precepts,I-II q.100 a.11,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],5560,[],False,https://www.newadvent.org/summa/2100.htm#article11
st.i-ii.q100.a012,st.i-ii.q100,i-ii,100,12,Did the moral precepts of the Old Law justify man?,I-II q.100 a.12,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],3153,[],False,https://www.newadvent.org/summa/2100.htm#article12
st.i-ii.q101.a001,st.i-ii.q101,i-ii,101,1,The nature of the ceremonial precepts,I-II q.101 a.1,ok,5,"[""resp"", ""ad"", ""ad"", ""ad"", ""ad""]",[],2435,[],False,https://www.newadvent.org/summa/2101.htm#article1
st.i-ii.q101.a002,st.i-ii.q101,i-ii,101,2,Are they figurative?,I-II q.101 a.2,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],3388,[],False,https://www.newadvent.org/summa/2101.htm#article2
st.i-ii.q101.a003,st.i-ii.q101,i-ii,101,3,Should there have been many of them?,I-II q.101 a.3,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],3072,[],False,https://www.newadvent.org/summa/2101.htm#article3
st.i-ii.q101.a004,st.i-ii.q101,i-ii,101,4,Their various kinds,I-II q.101 a.4,ok,6,"[""resp"", ""ad"", ""ad"", ""ad"", ""ad"", ""ad""]",[],2948,[],False,https://www.newadvent.org/summa/2101.htm#article4
st.i-ii.q102.a001,st.i-ii.q102,i-ii,102,1,Was there any cause for the ceremonial precepts?,I-II q.102 a.1,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],2299,[],False,https://www.newadvent.org/summa/2102.htm#article1
st.i-ii.q102.a002,st.i-ii.q102,i-ii,102,2,Was the cause of the ceremonial precepts literal or figurative?,I-II q.102 a.2,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],2489,[],False,https://www.newadvent.org/summa/2102.htm#article2
st.i-ii.q102.a003,st.i-ii.q102,i-ii,102,3,The causes of the sacrifices,I-II q.102 a.3,ok,15,"[""resp"", ""ad"", ""ad"", ""ad"", ""ad"", ""ad"", ""ad"", ""ad"", ""ad"", ""ad"", ""ad"", ""ad"", ""ad"", ""ad"", ""ad""]",[],16806,[],False,https://www.newadvent.org/summa/2102.htm#article3
st.i-ii.q102.a004,st.i-ii.q102,i-ii,102,4,The causes of the holy things,I-II q.102 a.4,ok,11,"[""resp"", ""ad"", ""ad"", ""ad"", ""ad"", ""ad"", ""ad"", ""ad"", ""ad"", ""ad"", ""ad""]",[],30491,[],False,https://www.newadvent.org/summa/2102.htm#article4
st.i-ii.q102.a005,st.i-ii.q102,i-ii,102,5,The causes of the sacraments of the Old Law,I-II q.102 a.5,ok,9,"[""resp"", ""ad"", ""ad"", ""ad"", ""ad"", ""ad"", ""ad"", ""ad"", ""ad""]",[],39346,[],False,https://www.newadvent.org/summa/2102.htm#article5
st.i-ii.q102.a006,st.i-ii.q102,i-ii,102,6,The causes of the observances,I-II q.102 a.6,ok,11,"[""resp"", ""ad"", ""ad"", ""ad"", ""ad"", ""ad"", ""ad"", ""ad"", ""ad"", ""ad"", ""ad""]",[],24301,[],False,https://www.newadvent.org/summa/2102.htm#article6
st.i-ii.q103.a001,st.i-ii.q103,i-ii,103,1,Were the ceremonial precepts in existence before the Law?,I-II q.103 a.1,ok,5,"[""resp"", ""ad"", ""ad"", ""ad"", ""ad""]",[],3035,[],False,https://www.newadvent.org/summa/2103.htm#article1
st.i-ii.q103.a002,st.i-ii.q103,i-ii,103,2,"At the time of the Law, did the ceremonies of the Old Law have any power of justification?",I-II q.103 a.2,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],5044,[],False,https://www.newadvent.org/summa/2103.htm#article2
st.i-ii.q103.a003,st.i-ii.q103,i-ii,103,3,Did they cease at the coming of Christ?,I-II q.103 a.3,ok,5,"[""resp"", ""ad"", ""ad"", ""ad"", ""ad""]",[],4574,[],False,https://www.newadvent.org/summa/2103.htm#article3
st.i-ii.q103.a004,st.i-ii.q103,i-ii,103,4,Is it a mortal sin to observe them after the coming of Christ?,I-II q.103 a.4,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],7556,[],False,https://www.newadvent.org/summa/2103.htm#article4
st.i-ii.q104.a001,st.i-ii.q104,i-ii,104,1,What is meant by the judicial precepts?,I-II q.104 a.1,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],3470,[],False,https://www.newadvent.org/summa/2104.htm#article1
st.i-ii.q104.a002,st.i-ii.q104,i-ii,104,2,Are they figurative?,I-II q.104 a.2,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],1769,[],False,https://www.newadvent.org/summa/2104.htm#article2
st.i-ii.q104.a003,st.i-ii.q104,i-ii,104,3,Their duration,I-II q.104 a.3,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],2935,[],False,https://www.newadvent.org/summa/2104.htm#article3
st.i-ii.q104.a004,st.i-ii.q104,i-ii,104,4,Their division,I-II q.104 a.4,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],2452,[],False,https://www.newadvent.org/summa/2104.htm#article4
st.i-ii.q105.a001,st.i-ii.q105,i-ii,105,1,The reason for the judicial precepts relating to the rulers,I-II q.105 a.1,ok,6,"[""resp"", ""ad"", ""ad"", ""ad"", ""ad"", ""ad""]",[],7253,[],False,https://www.newadvent.org/summa/2105.htm#article1
st.i-ii.q105.a002,st.i-ii.q105,i-ii,105,2,The fellowship of one man with another,I-II q.105 a.2,ok,13,"[""resp"", ""ad"", ""ad"", ""ad"", ""ad"", ""ad"", ""ad"", ""ad"", ""ad"", ""ad"", ""ad"", ""ad"", ""ad""]",[],24292,[],False,https://www.newadvent.org/summa/2105.htm#article2
st.i-ii.q105.a003,st.i-ii.q105,i-ii,105,3,Matters relating to foreigners,I-II q.105 a.3,ok,7,"[""resp"", ""ad"", ""ad"", ""ad"", ""ad"", ""ad"", ""ad""]",[],7857,[],False,https://www.newadvent.org/summa/2105.htm#article3
st.i-ii.q105.a004,st.i-ii.q105,i-ii,105,4,Things relating to domestic matters,I-II q.105 a.4,ok,10,"[""resp"", ""ad"", ""ad"", ""ad"", ""ad"", ""ad"", ""ad"", ""ad"", ""ad"", ""ad""]",[],9274,[],False,https://www.newadvent.org/summa/2105.htm#article4
st.i-ii.q106.a001,st.i-ii.q106,i-ii,106,1,What kind of law is it? i.e. is it a written law or is it instilled in the heart?,I-II q.106 a.1,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],3027,[],False,https://www.newadvent.org/summa/2106.htm#article1
st.i-ii.q106.a002,st.i-ii.q106,i-ii,106,2,"Its efficacy, i.e. does it justify?",I-II q.106 a.2,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],2431,[],False,https://www.newadvent.org/summa/2106.htm#article2
st.i-ii.q106.a003,st.i-ii.q106,i-ii,106,3,Its beginning: should it have been given at the beginning of the world?,I-II q.106 a.3,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],2957,[],False,https://www.newadvent.org/summa/2106.htm#article3
st.i-ii.q106.a004,st.i-ii.q106,i-ii,106,4,"Its end: i.e. will it last until the end, or will another law take its place?",I-II q.106 a.4,ok,5,"[""resp"", ""ad"", ""ad"", ""ad"", ""ad""]",[],5072,[],False,https://www.newadvent.org/summa/2106.htm#article4
st.i-ii.q107.a001,st.i-ii.q107,i-ii,107,1,Is the New Law distinct from the Old Law?,I-II q.107 a.1,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],5673,[],False,https://www.newadvent.org/summa/2107.htm#article1
st.i-ii.q107.a002,st.i-ii.q107,i-ii,107,2,Does the New Law fulfil the Old?,I-II q.107 a.2,ok,5,"[""resp"", ""ad"", ""ad"", ""ad"", ""ad""]",[],6749,[],False,https://www.newadvent.org/summa/2107.htm#article2
st.i-ii.q107.a003,st.i-ii.q107,i-ii,107,3,Is the New Law contained in the Old?,I-II q.107 a.3,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],2150,[],False,https://www.newadvent.org/summa/2107.htm#article3
st.i-ii.q107.a004,st.i-ii.q107,i-ii,107,4,"Which is the more burdensome, the New or the Old Law?",I-II q.107 a.4,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],2909,[],False,https://www.newadvent.org/summa/2107.htm#article4
st.i-ii.q108.a001,st.i-ii.q108,i-ii,108,1,Should the New Law prescribe or forbid any outward works?,I-II q.108 a.1,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],4303,[],False,https://www.newadvent.org/summa/2108.htm#article1
st.i-ii.q108.a002,st.i-ii.q108,i-ii,108,2,Does the New Law make sufficient provision in prescribing and forbidding external acts?,I-II q.108 a.2,ok,5,"[""resp"", ""ad"", ""ad"", ""ad"", ""ad""]",[],5255,[],False,https://www.newadvent.org/summa/2108.htm#article2
st.i-ii.q108.a003,st.i-ii.q108,i-ii,108,3,Does it direct man sufficiently in the matter of internal acts?,I-II q.108 a.3,ok,7,"[""resp"", ""ad"", ""ad"", ""ad"", ""ad"", ""ad"", ""ad""]",[],8526,[],False,https://www.newadvent.org/summa/2108.htm#article3
st.i-ii.q108.a004,st.i-ii.q108,i-ii,108,4,Does it fittingly add counsels to precepts?,I-II q.108 a.4,ok,5,"[""resp"", ""ad"", ""ad"", ""ad"", ""ad""]",[],5236,[],False,https://www.newadvent.org/summa/2108.htm#article4
st.i-ii.q109.a001,st.i-ii.q109,i-ii,109,1,"Without grace, can man know anything?",I-II q.109 a.1,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],3628,[],False,https://www.newadvent.org/summa/2109.htm#article1
st.i-ii.q109.a002,st.i-ii.q109,i-ii,109,2,"Without God's grace, can man do or wish any good?",I-II q.109 a.2,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],3017,[],False,https://www.newadvent.org/summa/2109.htm#article2
st.i-ii.q109.a003,st.i-ii.q109,i-ii,109,3,"Without grace, can man love God above all things?",I-II q.109 a.3,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],2988,[],False,https://www.newadvent.org/summa/2109.htm#article3
st.i-ii.q109.a004,st.i-ii.q109,i-ii,109,4,"Without grace, can man keep the commandments of the Law?",I-II q.109 a.4,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],1989,[],False,https://www.newadvent.org/summa/2109.htm#article4
st.i-ii.q109.a005,st.i-ii.q109,i-ii,109,5,"Without grace, can he merit eternal life?",I-II q.109 a.5,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],1826,[],False,https://www.newadvent.org/summa/2109.htm#article5
st.i-ii.q109.a006,st.i-ii.q109,i-ii,109,6,"Without grace, can man prepare himself for grace?",I-II q.109 a.6,ok,5,"[""resp"", ""ad"", ""ad"", ""ad"", ""ad""]",[],3197,[],False,https://www.newadvent.org/summa/2109.htm#article6
st.i-ii.q109.a007,st.i-ii.q109,i-ii,109,7,"Without grace, can he rise from sin?",I-II q.109 a.7,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],2789,[],False,https://www.newadvent.org/summa/2109.htm#article7
st.i-ii.q109.a008,st.i-ii.q109,i-ii,109,8,"Without grace, can man avoid sin?",I-II q.109 a.8,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],4429,[],False,https://www.newadvent.org/summa/2109.htm#article8
st.i-ii.q109.a009,st.i-ii.q109,i-ii,109,9,"Having received grace, can man do good and avoid sin without any further Divine help?",I-II q.109 a.9,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],2510,[],False,https://www.newadvent.org/summa/2109.htm#article9
st.i-ii.q109.a010,st.i-ii.q109,i-ii,109,10,Can he of himself persevere in good?,I-II q.109 a.10,ok,3,"[""resp"", ""ad"", ""ad""]",[],1993,[],False,https://www.newadvent.org/summa/2109.htm#article10
st.i-ii.q110.a001,st.i-ii.q110,i-ii,110,1,Does grace imply something in the soul?,I-II q.110 a.1,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],3673,[],False,https://www.newadvent.org/summa/2110.htm#article1
st.i-ii.q110.a002,st.i-ii.q110,i-ii,110,2,Is grace a quality?,I-II q.110 a.2,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],3181,[],False,https://www.newadvent.org/summa/2110.htm#article2
st.i-ii.q110.a003,st.i-ii.q110,i-ii,110,3,Does grace differ from infused virtue?,I-II q.110 a.3,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],2580,[],False,https://www.newadvent.org/summa/2110.htm#article3
st.i-ii.q110.a004,st.i-ii.q110,i-ii,110,4,The subject of grace,I-II q.110 a.4,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],2471,[],False,https://www.newadvent.org/summa/2110.htm#article4
st.i-ii.q111.a001,st.i-ii.q111,i-ii,111,1,Is grace fittingly divided into gratuitous grace and sanctifying grace?,I-II q.111 a.1,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],2649,[],False,https://www.newadvent.org/summa/2111.htm#article1
st.i-ii.q111.a002,st.i-ii.q111,i-ii,111,2,The division into operating and cooperating grace,I-II q.111 a.2,ok,5,"[""resp"", ""ad"", ""ad"", ""ad"", ""ad""]",[],3155,[],False,https://www.newadvent.org/summa/2111.htm#article2
st.i-ii.q111.a003,st.i-ii.q111,i-ii,111,3,The division of it into prevenient and subsequent grace,I-II q.111 a.3,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],1961,[],False,https://www.newadvent.org/summa/2111.htm#article3
st.i-ii.q111.a004,st.i-ii.q111,i-ii,111,4,The division of gratuitous grace,I-II q.111 a.4,ok,5,"[""resp"", ""ad"", ""ad"", ""ad"", ""ad""]",[],4536,[],False,https://www.newadvent.org/summa/2111.htm#article4
st.i-ii.q111.a005,st.i-ii.q111,i-ii,111,5,The comparison between sanctifying and gratuitous grace,I-II q.111 a.5,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],1751,[],False,https://www.newadvent.org/summa/2111.htm#article5
st.i-ii.q112.a001,st.i-ii.q112,i-ii,112,1,Is God alone the efficient cause of grace?,I-II q.112 a.1,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],1613,[],False,https://www.newadvent.org/summa/2112.htm#article1
st.i-ii.q112.a002,st.i-ii.q112,i-ii,112,2,"Is any disposition towards grace needed on the part of the recipient, by an act of free-will?",I-II q.112 a.2,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],2636,[],False,https://www.newadvent.org/summa/2112.htm#article2
st.i-ii.q112.a003,st.i-ii.q112,i-ii,112,3,Can such a disposition make grace follow of necessity?,I-II q.112 a.3,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],1701,[],False,https://www.newadvent.org/summa/2112.htm#article3
st.i-ii.q112.a004,st.i-ii.q112,i-ii,112,4,Is grace equal in all?,I-II q.112 a.4,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],2483,[],False,https://www.newadvent.org/summa/2112.htm#article4
st.i-ii.q112.a005,st.i-ii.q112,i-ii,112,5,May anyone know that he has grace?,I-II q.112 a.5,ok,6,"[""resp"", ""ad"", ""ad"", ""ad"", ""ad"", ""ad""]",[],3885,[],False,https://www.newadvent.org/summa/2112.htm#article5
st.i-ii.q113.a001,st.i-ii.q113,i-ii,113,1,What is the justification of the ungodly?,I-II q.113 a.1,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],2617,[],False,https://www.newadvent.org/summa/2113.htm#article1
st.i-ii.q113.a002,st.i-ii.q113,i-ii,113,2,Is grace required for it?,I-II q.113 a.2,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],2341,[],False,https://www.newadvent.org/summa/2113.htm#article2
st.i-ii.q113.a003,st.i-ii.q113,i-ii,113,3,Is any movement of the free-will required?,I-II q.113 a.3,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],3335,[],False,https://www.newadvent.org/summa/2113.htm#article3
st.i-ii.q113.a004,st.i-ii.q113,i-ii,113,4,Is a movement of faith required?,I-II q.113 a.4,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],2054,[],False,https://www.newadvent.org/summa/2113.htm#article4
st.i-ii.q113.a005,st.i-ii.q113,i-ii,113,5,Is a movement of the free-will against sin required?,I-II q.113 a.5,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],1981,[],False,https://www.newadvent.org/summa/2113.htm#article5
st.i-ii.q113.a006,st.i-ii.q113,i-ii,113,6,Is the remission of sins to be reckoned with the foregoing?,I-II q.113 a.6,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],2128,[],False,https://www.newadvent.org/summa/2113.htm#article6
st.i-ii.q113.a007,st.i-ii.q113,i-ii,113,7,Is the justification of the ungodly a work of time or is sudden?,I-II q.113 a.7,ok,6,"[""resp"", ""ad"", ""ad"", ""ad"", ""ad"", ""ad""]",[],5231,[],False,https://www.newadvent.org/summa/2113.htm#article7
st.i-ii.q113.a008,st.i-ii.q113,i-ii,113,8,The natural order of the things concurring to justification,I-II q.113 a.8,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],3548,[],False,https://www.newadvent.org/summa/2113.htm#article8
st.i-ii.q113.a009,st.i-ii.q113,i-ii,113,9,Is the justification of the ungodly God's greatest work?,I-II q.113 a.9,ok,3,"[""resp"", ""ad"", ""ad""]",[],1885,[],False,https://www.newadvent.org/summa/2113.htm#article9
st.i-ii.q113.a010,st.i-ii.q113,i-ii,113,10,Is the justification of the ungodly miraculous?,I-II q.113 a.10,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],2716,[],False,https://www.newadvent.org/summa/2113.htm#article10
st.i-ii.q114.a001,st.i-ii.q114,i-ii,114,1,Can a man merit anything from God?,I-II q.114 a.1,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],2534,[],False,https://www.newadvent.org/summa/2114.htm#article1
st.i-ii.q114.a002,st.i-ii.q114,i-ii,114,2,"Without grace, can anyone merit eternal life?",I-II q.114 a.2,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],2700,[],False,https://www.newadvent.org/summa/2114.htm#article2
st.i-ii.q114.a003,st.i-ii.q114,i-ii,114,3,May anyone with grace merit eternal life condignly?,I-II q.114 a.3,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],1701,[],False,https://www.newadvent.org/summa/2114.htm#article3
st.i-ii.q114.a004,st.i-ii.q114,i-ii,114,4,Is it chiefly through the instrumentality of charity that grace is the principle of merit?,I-II q.114 a.4,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],2113,[],False,https://www.newadvent.org/summa/2114.htm#article4
st.i-ii.q114.a005,st.i-ii.q114,i-ii,114,5,May a man merit the first grace for himself?,I-II q.114 a.5,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],2068,[],False,https://www.newadvent.org/summa/2114.htm#article5
st.i-ii.q114.a006,st.i-ii.q114,i-ii,114,6,May he merit it for someone else?,I-II q.114 a.6,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],2150,[],False,https://www.newadvent.org/summa/2114.htm#article6
st.i-ii.q114.a007,st.i-ii.q114,i-ii,114,7,Can anyone merit restoration after sin?,I-II q.114 a.7,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],1922,[],False,https://www.newadvent.org/summa/2114.htm#article7
st.i-ii.q114.a008,st.i-ii.q114,i-ii,114,8,Can he merit for himself an increase of grace or charity?,I-II q.114 a.8,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],1396,[],False,https://www.newadvent.org/summa/2114.htm#article8
st.i-ii.q114.a009,st.i-ii.q114,i-ii,114,9,Can he merit final perseverance?,I-II q.114 a.9,ok,3,"[""resp"", ""ad"", ""ad""]",[],1685,[],False,https://www.newadvent.org/summa/2114.htm#article9
st.i-ii.q114.a010,st.i-ii.q114,i-ii,114,10,Do temporal goods fall under merit?,I-II q.114 a.10,ok,5,"[""resp"", ""ad"", ""ad"", ""ad"", ""ad""]",[],2934,[],False,https://www.newadvent.org/summa/2114.htm#article10
st.ii-ii.q001.a001,st.ii-ii.q001,ii-ii,1,1,Is the object of faith the First Truth?,II-II q.1 a.1,ok,3,"[""resp"", ""ad"", ""ad""]",[],1789,[],False,https://www.newadvent.org/summa/3001.htm#article1
st.ii-ii.q001.a002,st.ii-ii.q001,ii-ii,1,2,"Is the object of faith something complex or incomplex, i.e. is it a thing or a proposition?",II-II q.1 a.2,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],1697,[],False,https://www.newadvent.org/summa/3001.htm#article2
st.ii-ii.q001.a003,st.ii-ii.q001,ii-ii,1,3,Can anything false come under faith?,II-II q.1 a.3,ok,5,"[""resp"", ""ad"", ""ad"", ""ad"", ""ad""]",[],2635,[],False,https://www.newadvent.org/summa/3001.htm#article3
